"model_time",".strategy_names","value_names","value","country_sex_year"
753,"invest","benefit",131666046.227164,"United Kingdom_Female_14"
754,"invest","benefit",131351317.221467,"United Kingdom_Female_14"
755,"invest","benefit",131037349.076032,"United Kingdom_Female_14"
756,"invest","benefit",130724139.465422,"United Kingdom_Female_14"
757,"invest","benefit",126613287.508264,"United Kingdom_Female_14"
758,"invest","benefit",126310666.878326,"United Kingdom_Female_14"
759,"invest","benefit",126008776.287591,"United Kingdom_Female_14"
760,"invest","benefit",125707613.700839,"United Kingdom_Female_14"
761,"invest","benefit",125407177.122461,"United Kingdom_Female_14"
762,"invest","benefit",125107464.591739,"United Kingdom_Female_14"
763,"invest","benefit",124808474.178768,"United Kingdom_Female_14"
764,"invest","benefit",124510203.980919,"United Kingdom_Female_14"
765,"invest","benefit",124212652.119776,"United Kingdom_Female_14"
766,"invest","benefit",123915816.738479,"United Kingdom_Female_14"
767,"invest","benefit",123619695.999418,"United Kingdom_Female_14"
768,"invest","benefit",123324288.08224,"United Kingdom_Female_14"
769,"invest","benefit",119446205.03117,"United Kingdom_Female_14"
770,"invest","benefit",119160780.105035,"United Kingdom_Female_14"
771,"invest","benefit",118876042.021709,"United Kingdom_Female_14"
772,"invest","benefit",118591989.066085,"United Kingdom_Female_14"
773,"invest","benefit",118308619.53333,"United Kingdom_Female_14"
774,"invest","benefit",118025931.728049,"United Kingdom_Female_14"
775,"invest","benefit",117743923.963564,"United Kingdom_Female_14"
776,"invest","benefit",117462594.561282,"United Kingdom_Female_14"
777,"invest","benefit",117181941.850149,"United Kingdom_Female_14"
778,"invest","benefit",116901964.166177,"United Kingdom_Female_14"
779,"invest","benefit",116622659.852024,"United Kingdom_Female_14"
780,"invest","benefit",116344027.256644,"United Kingdom_Female_14"
781,"invest","benefit",112685499.742681,"United Kingdom_Female_14"
782,"invest","benefit",112416282.182142,"United Kingdom_Female_14"
783,"invest","benefit",112147712.000654,"United Kingdom_Female_14"
784,"invest","benefit",111879787.617004,"United Kingdom_Female_14"
785,"invest","benefit",111612507.454909,"United Kingdom_Female_14"
786,"invest","benefit",111345869.942857,"United Kingdom_Female_14"
787,"invest","benefit",111079873.513978,"United Kingdom_Female_14"
788,"invest","benefit",110814516.605922,"United Kingdom_Female_14"
789,"invest","benefit",110549797.66076,"United Kingdom_Female_14"
790,"invest","benefit",110285715.124887,"United Kingdom_Female_14"
791,"invest","benefit",110022267.448949,"United Kingdom_Female_14"
792,"invest","benefit",109759453.087771,"United Kingdom_Female_14"
793,"invest","benefit",102208173.386029,"United Kingdom_Female_14"
794,"invest","benefit",101749228.662127,"United Kingdom_Female_14"
795,"invest","benefit",101292670.812747,"United Kingdom_Female_14"
796,"invest","benefit",100838386.278059,"United Kingdom_Female_14"
797,"invest","benefit",100386300.005262,"United Kingdom_Female_14"
798,"invest","benefit",99936360.2125836,"United Kingdom_Female_14"
799,"invest","benefit",99488529.3468923,"United Kingdom_Female_14"
800,"invest","benefit",99042778.6943535,"United Kingdom_Female_14"
801,"invest","benefit",98599085.1489914,"United Kingdom_Female_14"
802,"invest","benefit",98157429.2587382,"United Kingdom_Female_14"
803,"invest","benefit",97717794.030127,"United Kingdom_Female_14"
804,"invest","benefit",97280164.1855068,"United Kingdom_Female_14"
805,"invest","benefit",94023811.3513319,"United Kingdom_Female_14"
806,"invest","benefit",93602781.9943183,"United Kingdom_Female_14"
807,"invest","benefit",93183661.2711174,"United Kingdom_Female_14"
808,"invest","benefit",92766437.7503861,"United Kingdom_Female_14"
809,"invest","benefit",92351100.4721518,"United Kingdom_Female_14"
810,"invest","benefit",91937638.872817,"United Kingdom_Female_14"
811,"invest","benefit",91526042.727191,"United Kingdom_Female_14"
812,"invest","benefit",91116302.1023915,"United Kingdom_Female_14"
813,"invest","benefit",90708407.3203295,"United Kingdom_Female_14"
814,"invest","benefit",90302348.9266271,"United Kingdom_Female_14"
815,"invest","benefit",89898117.6645107,"United Kingdom_Female_14"
816,"invest","benefit",89495704.4526666,"United Kingdom_Female_14"
817,"invest","benefit",86500097.4430283,"United Kingdom_Female_14"
818,"invest","benefit",86112909.3407558,"United Kingdom_Female_14"
819,"invest","benefit",85727460.736339,"United Kingdom_Female_14"
820,"invest","benefit",85343743.3345797,"United Kingdom_Female_14"
821,"invest","benefit",84961748.9409279,"United Kingdom_Female_14"
822,"invest","benefit",84581469.452644,"United Kingdom_Female_14"
823,"invest","benefit",84202896.8511205,"United Kingdom_Female_14"
824,"invest","benefit",83826023.1952065,"United Kingdom_Female_14"
825,"invest","benefit",83450840.615398,"United Kingdom_Female_14"
826,"invest","benefit",83077341.3087776,"United Kingdom_Female_14"
827,"invest","benefit",82705517.5346036,"United Kingdom_Female_14"
828,"invest","benefit",82335361.6104627,"United Kingdom_Female_14"
829,"invest","benefit",79579481.4649612,"United Kingdom_Female_14"
830,"invest","benefit",79223323.1597418,"United Kingdom_Female_14"
831,"invest","benefit",78868762.0596003,"United Kingdom_Female_14"
832,"invest","benefit",78515790.903634,"United Kingdom_Female_14"
833,"invest","benefit",78164402.4748681,"United Kingdom_Female_14"
834,"invest","benefit",77814589.598575,"United Kingdom_Female_14"
835,"invest","benefit",77466345.1407973,"United Kingdom_Female_14"
836,"invest","benefit",77119662.0070476,"United Kingdom_Female_14"
837,"invest","benefit",76774533.1411602,"United Kingdom_Female_14"
838,"invest","benefit",76430951.5242767,"United Kingdom_Female_14"
839,"invest","benefit",76088910.1739476,"United Kingdom_Female_14"
840,"invest","benefit",75748402.1433334,"United Kingdom_Female_14"
841,"invest","benefit",73213029.631547,"United Kingdom_Female_14"
842,"invest","benefit",72885396.5317971,"United Kingdom_Female_14"
843,"invest","benefit",72559232.0593437,"United Kingdom_Female_14"
844,"invest","benefit",72234529.60176,"United Kingdom_Female_14"
845,"invest","benefit",71911282.5783869,"United Kingdom_Female_14"
846,"invest","benefit",71589484.4399262,"United Kingdom_Female_14"
847,"invest","benefit",71269128.6680712,"United Kingdom_Female_14"
848,"invest","benefit",70950208.7751683,"United Kingdom_Female_14"
849,"invest","benefit",70632718.303907,"United Kingdom_Female_14"
850,"invest","benefit",70316650.8270338,"United Kingdom_Female_14"
851,"invest","benefit",70001999.9470871,"United Kingdom_Female_14"
852,"invest","benefit",69688759.2961508,"United Kingdom_Female_14"
853,"invest","benefit",64498171.2875775,"United Kingdom_Female_14"
854,"invest","benefit",63948738.2833137,"United Kingdom_Female_14"
855,"invest","benefit",63404391.7252852,"United Kingdom_Female_14"
856,"invest","benefit",62864959.7533995,"United Kingdom_Female_14"
857,"invest","benefit",62330319.0720719,"United Kingdom_Female_14"
858,"invest","benefit",61800375.9228591,"United Kingdom_Female_14"
859,"invest","benefit",61275054.780833,"United Kingdom_Female_14"
860,"invest","benefit",60754291.6077266,"United Kingdom_Female_14"
861,"invest","benefit",60238029.7979156,"United Kingdom_Female_14"
862,"invest","benefit",59726217.7195381,"United Kingdom_Female_14"
863,"invest","benefit",59218807.2037355,"United Kingdom_Female_14"
864,"invest","benefit",58715752.600175,"United Kingdom_Female_14"
865,"invest","benefit",56521369.1001066,"United Kingdom_Female_14"
866,"invest","benefit",56041298.7419234,"United Kingdom_Female_14"
867,"invest","benefit",55565334.1964856,"United Kingdom_Female_14"
868,"invest","benefit",55093436.7122295,"United Kingdom_Female_14"
869,"invest","benefit",54625568.4282587,"United Kingdom_Female_14"
870,"invest","benefit",54161692.2714483,"United Kingdom_Female_14"
871,"invest","benefit",53701771.8756806,"United Kingdom_Female_14"
872,"invest","benefit",53245771.5166791,"United Kingdom_Female_14"
873,"invest","benefit",52793656.0582466,"United Kingdom_Female_14"
874,"invest","benefit",52345390.9071402,"United Kingdom_Female_14"
875,"invest","benefit",51900941.9746973,"United Kingdom_Female_14"
876,"invest","benefit",51460275.6438789,"United Kingdom_Female_14"
877,"invest","benefit",49537241.4958774,"United Kingdom_Female_14"
878,"invest","benefit",49116658.7472646,"United Kingdom_Female_14"
879,"invest","benefit",48699653.0015757,"United Kingdom_Female_14"
880,"invest","benefit",48286193.2088249,"United Kingdom_Female_14"
881,"invest","benefit",47876248.6693094,"United Kingdom_Female_14"
882,"invest","benefit",47469789.0192312,"United Kingdom_Female_14"
883,"invest","benefit",47066784.2179593,"United Kingdom_Female_14"
884,"invest","benefit",46667204.5367108,"United Kingdom_Female_14"
885,"invest","benefit",46271020.5484617,"United Kingdom_Female_14"
886,"invest","benefit",45878203.1189262,"United Kingdom_Female_14"
887,"invest","benefit",45488723.3984637,"United Kingdom_Female_14"
888,"invest","benefit",45102552.8147932,"United Kingdom_Female_14"
889,"invest","benefit",43417148.6081651,"United Kingdom_Female_14"
890,"invest","benefit",43048569.0452575,"United Kingdom_Female_14"
891,"invest","benefit",42683120.5709495,"United Kingdom_Female_14"
892,"invest","benefit",42320776.4639451,"United Kingdom_Female_14"
893,"invest","benefit",41961510.2455026,"United Kingdom_Female_14"
894,"invest","benefit",41605295.6753458,"United Kingdom_Female_14"
895,"invest","benefit",41252106.7478774,"United Kingdom_Female_14"
896,"invest","benefit",40901917.688656,"United Kingdom_Female_14"
897,"invest","benefit",40554702.9511036,"United Kingdom_Female_14"
898,"invest","benefit",40210437.2134162,"United Kingdom_Female_14"
899,"invest","benefit",39869095.375652,"United Kingdom_Female_14"
900,"invest","benefit",39530652.5569762,"United Kingdom_Female_14"
901,"invest","benefit",38053479.701984,"United Kingdom_Female_14"
902,"invest","benefit",37730451.9742738,"United Kingdom_Female_14"
903,"invest","benefit",37410167.6112668,"United Kingdom_Female_14"
904,"invest","benefit",37092603.2834145,"United Kingdom_Female_14"
905,"invest","benefit",36777735.8622392,"United Kingdom_Female_14"
906,"invest","benefit",36465542.4182628,"United Kingdom_Female_14"
907,"invest","benefit",36156000.2190009,"United Kingdom_Female_14"
908,"invest","benefit",35849086.7270144,"United Kingdom_Female_14"
909,"invest","benefit",35544779.5980149,"United Kingdom_Female_14"
910,"invest","benefit",35243056.6790165,"United Kingdom_Female_14"
911,"invest","benefit",34943896.0065305,"United Kingdom_Female_14"
912,"invest","benefit",34647275.8047988,"United Kingdom_Female_14"
913,"invest","benefit",32049556.6510957,"United Kingdom_Female_14"
914,"invest","benefit",31777490.122468,"United Kingdom_Female_14"
915,"invest","benefit",31507735.6891343,"United Kingdom_Female_14"
916,"invest","benefit",31240273.4912475,"United Kingdom_Female_14"
917,"invest","benefit",30975083.8629757,"United Kingdom_Female_14"
918,"invest","benefit",30712147.3281054,"United Kingdom_Female_14"
919,"invest","benefit",30451444.595953,"United Kingdom_Female_14"
920,"invest","benefit",30192956.5575595,"United Kingdom_Female_14"
921,"invest","benefit",29936664.2821453,"United Kingdom_Female_14"
922,"invest","benefit",29682549.0138041,"United Kingdom_Female_14"
923,"invest","benefit",29430592.1684135,"United Kingdom_Female_14"
924,"invest","benefit",29180775.3307442,"United Kingdom_Female_14"
925,"invest","benefit",28090369.1764554,"United Kingdom_Female_14"
926,"invest","benefit",27851930.918461,"United Kingdom_Female_14"
927,"invest","benefit",27615517.6595758,"United Kingdom_Female_14"
928,"invest","benefit",27381112.1520222,"United Kingdom_Female_14"
929,"invest","benefit",27148697.3002782,"United Kingdom_Female_14"
930,"invest","benefit",26918256.1590993,"United Kingdom_Female_14"
931,"invest","benefit",26689771.9316379,"United Kingdom_Female_14"
932,"invest","benefit",26463227.9676474,"United Kingdom_Female_14"
933,"invest","benefit",26238607.7617655,"United Kingdom_Female_14"
934,"invest","benefit",26015894.9518661,"United Kingdom_Female_14"
935,"invest","benefit",25795073.3174759,"United Kingdom_Female_14"
936,"invest","benefit",25576126.7782478,"United Kingdom_Female_14"
937,"invest","benefit",24620426.594646,"United Kingdom_Female_14"
938,"invest","benefit",24411451.8016654,"United Kingdom_Female_14"
939,"invest","benefit",24204251.4556325,"United Kingdom_Female_14"
940,"invest","benefit",23998810.4748519,"United Kingdom_Female_14"
941,"invest","benefit",23795113.9069272,"United Kingdom_Female_14"
942,"invest","benefit",23593146.927518,"United Kingdom_Female_14"
943,"invest","benefit",23392894.8391255,"United Kingdom_Female_14"
944,"invest","benefit",23194343.0699037,"United Kingdom_Female_14"
945,"invest","benefit",22997477.1724951,"United Kingdom_Female_14"
946,"invest","benefit",22802282.8228879,"United Kingdom_Female_14"
947,"invest","benefit",22608745.8192934,"United Kingdom_Female_14"
948,"invest","benefit",22416852.0810427,"United Kingdom_Female_14"
949,"invest","benefit",21579211.3082532,"United Kingdom_Female_14"
950,"invest","benefit",21396056.9679583,"United Kingdom_Female_14"
951,"invest","benefit",21214457.7143405,"United Kingdom_Female_14"
952,"invest","benefit",21034400.3368267,"United Kingdom_Female_14"
953,"invest","benefit",20855871.7373141,"United Kingdom_Female_14"
954,"invest","benefit",20678858.929186,"United Kingdom_Female_14"
955,"invest","benefit",20503349.036341,"United Kingdom_Female_14"
956,"invest","benefit",20329329.2922315,"United Kingdom_Female_14"
957,"invest","benefit",20156787.0389152,"United Kingdom_Female_14"
958,"invest","benefit",19985709.7261155,"United Kingdom_Female_14"
959,"invest","benefit",19816084.9102929,"United Kingdom_Female_14"
960,"invest","benefit",19647900.2537252,"United Kingdom_Female_14"
1,"base","cost",0,"United Kingdom_Female_14"
2,"base","cost",0,"United Kingdom_Female_14"
3,"base","cost",0,"United Kingdom_Female_14"
4,"base","cost",0,"United Kingdom_Female_14"
5,"base","cost",0,"United Kingdom_Female_14"
6,"base","cost",0,"United Kingdom_Female_14"
7,"base","cost",0,"United Kingdom_Female_14"
8,"base","cost",0,"United Kingdom_Female_14"
9,"base","cost",0,"United Kingdom_Female_14"
10,"base","cost",0,"United Kingdom_Female_14"
11,"base","cost",0,"United Kingdom_Female_14"
12,"base","cost",0,"United Kingdom_Female_14"
13,"base","cost",0,"United Kingdom_Female_14"
14,"base","cost",0,"United Kingdom_Female_14"
15,"base","cost",0,"United Kingdom_Female_14"
16,"base","cost",0,"United Kingdom_Female_14"
17,"base","cost",0,"United Kingdom_Female_14"
18,"base","cost",0,"United Kingdom_Female_14"
19,"base","cost",0,"United Kingdom_Female_14"
20,"base","cost",0,"United Kingdom_Female_14"
21,"base","cost",0,"United Kingdom_Female_14"
22,"base","cost",0,"United Kingdom_Female_14"
23,"base","cost",0,"United Kingdom_Female_14"
24,"base","cost",0,"United Kingdom_Female_14"
25,"base","cost",0,"United Kingdom_Female_14"
26,"base","cost",0,"United Kingdom_Female_14"
27,"base","cost",0,"United Kingdom_Female_14"
28,"base","cost",0,"United Kingdom_Female_14"
29,"base","cost",0,"United Kingdom_Female_14"
30,"base","cost",0,"United Kingdom_Female_14"
31,"base","cost",0,"United Kingdom_Female_14"
32,"base","cost",0,"United Kingdom_Female_14"
33,"base","cost",0,"United Kingdom_Female_14"
34,"base","cost",0,"United Kingdom_Female_14"
35,"base","cost",0,"United Kingdom_Female_14"
36,"base","cost",0,"United Kingdom_Female_14"
37,"base","cost",0,"United Kingdom_Female_14"
38,"base","cost",0,"United Kingdom_Female_14"
39,"base","cost",0,"United Kingdom_Female_14"
40,"base","cost",0,"United Kingdom_Female_14"
41,"base","cost",0,"United Kingdom_Female_14"
42,"base","cost",0,"United Kingdom_Female_14"
43,"base","cost",0,"United Kingdom_Female_14"
44,"base","cost",0,"United Kingdom_Female_14"
45,"base","cost",0,"United Kingdom_Female_14"
46,"base","cost",0,"United Kingdom_Female_14"
47,"base","cost",0,"United Kingdom_Female_14"
48,"base","cost",0,"United Kingdom_Female_14"
49,"base","cost",0,"United Kingdom_Female_14"
50,"base","cost",0,"United Kingdom_Female_14"
51,"base","cost",0,"United Kingdom_Female_14"
52,"base","cost",0,"United Kingdom_Female_14"
53,"base","cost",0,"United Kingdom_Female_14"
54,"base","cost",0,"United Kingdom_Female_14"
55,"base","cost",0,"United Kingdom_Female_14"
56,"base","cost",0,"United Kingdom_Female_14"
57,"base","cost",0,"United Kingdom_Female_14"
58,"base","cost",0,"United Kingdom_Female_14"
59,"base","cost",0,"United Kingdom_Female_14"
60,"base","cost",0,"United Kingdom_Female_14"
61,"base","cost",0,"United Kingdom_Female_14"
62,"base","cost",0,"United Kingdom_Female_14"
63,"base","cost",0,"United Kingdom_Female_14"
64,"base","cost",0,"United Kingdom_Female_14"
65,"base","cost",0,"United Kingdom_Female_14"
66,"base","cost",0,"United Kingdom_Female_14"
67,"base","cost",0,"United Kingdom_Female_14"
68,"base","cost",0,"United Kingdom_Female_14"
69,"base","cost",0,"United Kingdom_Female_14"
70,"base","cost",0,"United Kingdom_Female_14"
71,"base","cost",0,"United Kingdom_Female_14"
72,"base","cost",0,"United Kingdom_Female_14"
73,"base","cost",0,"United Kingdom_Female_14"
74,"base","cost",0,"United Kingdom_Female_14"
75,"base","cost",0,"United Kingdom_Female_14"
76,"base","cost",0,"United Kingdom_Female_14"
77,"base","cost",0,"United Kingdom_Female_14"
78,"base","cost",0,"United Kingdom_Female_14"
79,"base","cost",0,"United Kingdom_Female_14"
80,"base","cost",0,"United Kingdom_Female_14"
81,"base","cost",0,"United Kingdom_Female_14"
82,"base","cost",0,"United Kingdom_Female_14"
83,"base","cost",0,"United Kingdom_Female_14"
84,"base","cost",0,"United Kingdom_Female_14"
85,"base","cost",0,"United Kingdom_Female_14"
86,"base","cost",0,"United Kingdom_Female_14"
87,"base","cost",0,"United Kingdom_Female_14"
88,"base","cost",0,"United Kingdom_Female_14"
89,"base","cost",0,"United Kingdom_Female_14"
90,"base","cost",0,"United Kingdom_Female_14"
91,"base","cost",0,"United Kingdom_Female_14"
92,"base","cost",0,"United Kingdom_Female_14"
93,"base","cost",0,"United Kingdom_Female_14"
94,"base","cost",0,"United Kingdom_Female_14"
95,"base","cost",0,"United Kingdom_Female_14"
96,"base","cost",0,"United Kingdom_Female_14"
97,"base","cost",0,"United Kingdom_Female_14"
98,"base","cost",0,"United Kingdom_Female_14"
99,"base","cost",0,"United Kingdom_Female_14"
100,"base","cost",0,"United Kingdom_Female_14"
101,"base","cost",0,"United Kingdom_Female_14"
102,"base","cost",0,"United Kingdom_Female_14"
103,"base","cost",0,"United Kingdom_Female_14"
104,"base","cost",0,"United Kingdom_Female_14"
105,"base","cost",0,"United Kingdom_Female_14"
106,"base","cost",0,"United Kingdom_Female_14"
107,"base","cost",0,"United Kingdom_Female_14"
108,"base","cost",0,"United Kingdom_Female_14"
109,"base","cost",0,"United Kingdom_Female_14"
110,"base","cost",0,"United Kingdom_Female_14"
111,"base","cost",0,"United Kingdom_Female_14"
112,"base","cost",0,"United Kingdom_Female_14"
113,"base","cost",0,"United Kingdom_Female_14"
114,"base","cost",0,"United Kingdom_Female_14"
115,"base","cost",0,"United Kingdom_Female_14"
116,"base","cost",0,"United Kingdom_Female_14"
117,"base","cost",0,"United Kingdom_Female_14"
118,"base","cost",0,"United Kingdom_Female_14"
119,"base","cost",0,"United Kingdom_Female_14"
120,"base","cost",0,"United Kingdom_Female_14"
121,"base","cost",0,"United Kingdom_Female_14"
122,"base","cost",0,"United Kingdom_Female_14"
123,"base","cost",0,"United Kingdom_Female_14"
124,"base","cost",0,"United Kingdom_Female_14"
125,"base","cost",0,"United Kingdom_Female_14"
126,"base","cost",0,"United Kingdom_Female_14"
127,"base","cost",0,"United Kingdom_Female_14"
128,"base","cost",0,"United Kingdom_Female_14"
129,"base","cost",0,"United Kingdom_Female_14"
130,"base","cost",0,"United Kingdom_Female_14"
131,"base","cost",0,"United Kingdom_Female_14"
132,"base","cost",0,"United Kingdom_Female_14"
133,"base","cost",0,"United Kingdom_Female_14"
134,"base","cost",0,"United Kingdom_Female_14"
135,"base","cost",0,"United Kingdom_Female_14"
136,"base","cost",0,"United Kingdom_Female_14"
137,"base","cost",0,"United Kingdom_Female_14"
138,"base","cost",0,"United Kingdom_Female_14"
139,"base","cost",0,"United Kingdom_Female_14"
140,"base","cost",0,"United Kingdom_Female_14"
141,"base","cost",0,"United Kingdom_Female_14"
142,"base","cost",0,"United Kingdom_Female_14"
143,"base","cost",0,"United Kingdom_Female_14"
144,"base","cost",0,"United Kingdom_Female_14"
145,"base","cost",0,"United Kingdom_Female_14"
146,"base","cost",0,"United Kingdom_Female_14"
147,"base","cost",0,"United Kingdom_Female_14"
148,"base","cost",0,"United Kingdom_Female_14"
149,"base","cost",0,"United Kingdom_Female_14"
150,"base","cost",0,"United Kingdom_Female_14"
151,"base","cost",0,"United Kingdom_Female_14"
152,"base","cost",0,"United Kingdom_Female_14"
153,"base","cost",0,"United Kingdom_Female_14"
154,"base","cost",0,"United Kingdom_Female_14"
155,"base","cost",0,"United Kingdom_Female_14"
156,"base","cost",0,"United Kingdom_Female_14"
157,"base","cost",0,"United Kingdom_Female_14"
158,"base","cost",0,"United Kingdom_Female_14"
159,"base","cost",0,"United Kingdom_Female_14"
160,"base","cost",0,"United Kingdom_Female_14"
161,"base","cost",0,"United Kingdom_Female_14"
162,"base","cost",0,"United Kingdom_Female_14"
163,"base","cost",0,"United Kingdom_Female_14"
164,"base","cost",0,"United Kingdom_Female_14"
165,"base","cost",0,"United Kingdom_Female_14"
166,"base","cost",0,"United Kingdom_Female_14"
167,"base","cost",0,"United Kingdom_Female_14"
168,"base","cost",0,"United Kingdom_Female_14"
169,"base","cost",0,"United Kingdom_Female_14"
170,"base","cost",0,"United Kingdom_Female_14"
171,"base","cost",0,"United Kingdom_Female_14"
172,"base","cost",0,"United Kingdom_Female_14"
173,"base","cost",0,"United Kingdom_Female_14"
174,"base","cost",0,"United Kingdom_Female_14"
175,"base","cost",0,"United Kingdom_Female_14"
176,"base","cost",0,"United Kingdom_Female_14"
177,"base","cost",0,"United Kingdom_Female_14"
178,"base","cost",0,"United Kingdom_Female_14"
179,"base","cost",0,"United Kingdom_Female_14"
180,"base","cost",0,"United Kingdom_Female_14"
181,"base","cost",0,"United Kingdom_Female_14"
182,"base","cost",0,"United Kingdom_Female_14"
183,"base","cost",0,"United Kingdom_Female_14"
184,"base","cost",0,"United Kingdom_Female_14"
185,"base","cost",0,"United Kingdom_Female_14"
186,"base","cost",0,"United Kingdom_Female_14"
187,"base","cost",0,"United Kingdom_Female_14"
188,"base","cost",0,"United Kingdom_Female_14"
189,"base","cost",0,"United Kingdom_Female_14"
190,"base","cost",0,"United Kingdom_Female_14"
191,"base","cost",0,"United Kingdom_Female_14"
192,"base","cost",0,"United Kingdom_Female_14"
193,"base","cost",0,"United Kingdom_Female_14"
194,"base","cost",0,"United Kingdom_Female_14"
195,"base","cost",0,"United Kingdom_Female_14"
196,"base","cost",0,"United Kingdom_Female_14"
197,"base","cost",0,"United Kingdom_Female_14"
198,"base","cost",0,"United Kingdom_Female_14"
199,"base","cost",0,"United Kingdom_Female_14"
200,"base","cost",0,"United Kingdom_Female_14"
201,"base","cost",0,"United Kingdom_Female_14"
202,"base","cost",0,"United Kingdom_Female_14"
203,"base","cost",0,"United Kingdom_Female_14"
204,"base","cost",0,"United Kingdom_Female_14"
205,"base","cost",0,"United Kingdom_Female_14"
206,"base","cost",0,"United Kingdom_Female_14"
207,"base","cost",0,"United Kingdom_Female_14"
208,"base","cost",0,"United Kingdom_Female_14"
209,"base","cost",0,"United Kingdom_Female_14"
210,"base","cost",0,"United Kingdom_Female_14"
211,"base","cost",0,"United Kingdom_Female_14"
212,"base","cost",0,"United Kingdom_Female_14"
213,"base","cost",0,"United Kingdom_Female_14"
214,"base","cost",0,"United Kingdom_Female_14"
215,"base","cost",0,"United Kingdom_Female_14"
216,"base","cost",0,"United Kingdom_Female_14"
217,"base","cost",0,"United Kingdom_Female_14"
218,"base","cost",0,"United Kingdom_Female_14"
219,"base","cost",0,"United Kingdom_Female_14"
220,"base","cost",0,"United Kingdom_Female_14"
221,"base","cost",0,"United Kingdom_Female_14"
222,"base","cost",0,"United Kingdom_Female_14"
223,"base","cost",0,"United Kingdom_Female_14"
224,"base","cost",0,"United Kingdom_Female_14"
225,"base","cost",0,"United Kingdom_Female_14"
226,"base","cost",0,"United Kingdom_Female_14"
227,"base","cost",0,"United Kingdom_Female_14"
228,"base","cost",0,"United Kingdom_Female_14"
229,"base","cost",0,"United Kingdom_Female_14"
230,"base","cost",0,"United Kingdom_Female_14"
231,"base","cost",0,"United Kingdom_Female_14"
232,"base","cost",0,"United Kingdom_Female_14"
233,"base","cost",0,"United Kingdom_Female_14"
234,"base","cost",0,"United Kingdom_Female_14"
235,"base","cost",0,"United Kingdom_Female_14"
236,"base","cost",0,"United Kingdom_Female_14"
237,"base","cost",0,"United Kingdom_Female_14"
238,"base","cost",0,"United Kingdom_Female_14"
239,"base","cost",0,"United Kingdom_Female_14"
240,"base","cost",0,"United Kingdom_Female_14"
241,"base","cost",0,"United Kingdom_Female_14"
242,"base","cost",0,"United Kingdom_Female_14"
243,"base","cost",0,"United Kingdom_Female_14"
244,"base","cost",0,"United Kingdom_Female_14"
245,"base","cost",0,"United Kingdom_Female_14"
246,"base","cost",0,"United Kingdom_Female_14"
247,"base","cost",0,"United Kingdom_Female_14"
248,"base","cost",0,"United Kingdom_Female_14"
249,"base","cost",0,"United Kingdom_Female_14"
250,"base","cost",0,"United Kingdom_Female_14"
251,"base","cost",0,"United Kingdom_Female_14"
252,"base","cost",0,"United Kingdom_Female_14"
253,"base","cost",0,"United Kingdom_Female_14"
254,"base","cost",0,"United Kingdom_Female_14"
255,"base","cost",0,"United Kingdom_Female_14"
256,"base","cost",0,"United Kingdom_Female_14"
257,"base","cost",0,"United Kingdom_Female_14"
258,"base","cost",0,"United Kingdom_Female_14"
259,"base","cost",0,"United Kingdom_Female_14"
260,"base","cost",0,"United Kingdom_Female_14"
261,"base","cost",0,"United Kingdom_Female_14"
262,"base","cost",0,"United Kingdom_Female_14"
263,"base","cost",0,"United Kingdom_Female_14"
264,"base","cost",0,"United Kingdom_Female_14"
265,"base","cost",0,"United Kingdom_Female_14"
266,"base","cost",0,"United Kingdom_Female_14"
267,"base","cost",0,"United Kingdom_Female_14"
268,"base","cost",0,"United Kingdom_Female_14"
269,"base","cost",0,"United Kingdom_Female_14"
270,"base","cost",0,"United Kingdom_Female_14"
271,"base","cost",0,"United Kingdom_Female_14"
272,"base","cost",0,"United Kingdom_Female_14"
273,"base","cost",0,"United Kingdom_Female_14"
274,"base","cost",0,"United Kingdom_Female_14"
275,"base","cost",0,"United Kingdom_Female_14"
276,"base","cost",0,"United Kingdom_Female_14"
277,"base","cost",0,"United Kingdom_Female_14"
278,"base","cost",0,"United Kingdom_Female_14"
279,"base","cost",0,"United Kingdom_Female_14"
280,"base","cost",0,"United Kingdom_Female_14"
281,"base","cost",0,"United Kingdom_Female_14"
282,"base","cost",0,"United Kingdom_Female_14"
283,"base","cost",0,"United Kingdom_Female_14"
284,"base","cost",0,"United Kingdom_Female_14"
285,"base","cost",0,"United Kingdom_Female_14"
286,"base","cost",0,"United Kingdom_Female_14"
287,"base","cost",0,"United Kingdom_Female_14"
288,"base","cost",0,"United Kingdom_Female_14"
289,"base","cost",0,"United Kingdom_Female_14"
290,"base","cost",0,"United Kingdom_Female_14"
291,"base","cost",0,"United Kingdom_Female_14"
292,"base","cost",0,"United Kingdom_Female_14"
293,"base","cost",0,"United Kingdom_Female_14"
294,"base","cost",0,"United Kingdom_Female_14"
295,"base","cost",0,"United Kingdom_Female_14"
296,"base","cost",0,"United Kingdom_Female_14"
297,"base","cost",0,"United Kingdom_Female_14"
298,"base","cost",0,"United Kingdom_Female_14"
299,"base","cost",0,"United Kingdom_Female_14"
300,"base","cost",0,"United Kingdom_Female_14"
301,"base","cost",0,"United Kingdom_Female_14"
302,"base","cost",0,"United Kingdom_Female_14"
303,"base","cost",0,"United Kingdom_Female_14"
304,"base","cost",0,"United Kingdom_Female_14"
305,"base","cost",0,"United Kingdom_Female_14"
306,"base","cost",0,"United Kingdom_Female_14"
307,"base","cost",0,"United Kingdom_Female_14"
