"model_time",".strategy_names","value_names","value","country_sex_year"
123,"invest","dalys",32306.616293108,"United Kingdom_Female_14"
124,"invest","dalys",32319.4337646878,"United Kingdom_Female_14"
125,"invest","dalys",32332.2383600155,"United Kingdom_Female_14"
126,"invest","dalys",32345.0302534012,"United Kingdom_Female_14"
127,"invest","dalys",32357.8096734056,"United Kingdom_Female_14"
128,"invest","dalys",32370.5768921242,"United Kingdom_Female_14"
129,"invest","dalys",32383.3322160123,"United Kingdom_Female_14"
130,"invest","dalys",32396.0759780435,"United Kingdom_Female_14"
131,"invest","dalys",32408.8085310226,"United Kingdom_Female_14"
132,"invest","dalys",32421.5302418945,"United Kingdom_Female_14"
133,"invest","dalys",35467.7193021657,"United Kingdom_Female_14"
134,"invest","dalys",35480.9828216987,"United Kingdom_Female_14"
135,"invest","dalys",35494.2475931355,"United Kingdom_Female_14"
136,"invest","dalys",35507.513208047,"United Kingdom_Female_14"
137,"invest","dalys",35520.7791978633,"United Kingdom_Female_14"
138,"invest","dalys",35534.0450974049,"United Kingdom_Female_14"
139,"invest","dalys",35547.3104774648,"United Kingdom_Female_14"
140,"invest","dalys",35560.5749596354,"United Kingdom_Female_14"
141,"invest","dalys",35573.8382211173,"United Kingdom_Female_14"
142,"invest","dalys",35587.0999940354,"United Kingdom_Female_14"
143,"invest","dalys",35600.3600618939,"United Kingdom_Female_14"
144,"invest","dalys",35613.6182546926,"United Kingdom_Female_14"
145,"invest","dalys",34589.1984889014,"United Kingdom_Female_14"
146,"invest","dalys",34602.0665392665,"United Kingdom_Female_14"
147,"invest","dalys",34614.9324931492,"United Kingdom_Female_14"
148,"invest","dalys",34627.7963152338,"United Kingdom_Female_14"
149,"invest","dalys",34640.6579913168,"United Kingdom_Female_14"
150,"invest","dalys",34653.5175246078,"United Kingdom_Female_14"
151,"invest","dalys",34666.3749324504,"United Kingdom_Female_14"
152,"invest","dalys",34679.2302434349,"United Kingdom_Female_14"
153,"invest","dalys",34692.0834948724,"United Kingdom_Female_14"
154,"invest","dalys",34704.9347305939,"United Kingdom_Female_14"
155,"invest","dalys",34717.7839990441,"United Kingdom_Female_14"
156,"invest","dalys",34730.6313516363,"United Kingdom_Female_14"
157,"invest","dalys",33731.5309139227,"United Kingdom_Female_14"
158,"invest","dalys",33744.0005062882,"United Kingdom_Female_14"
159,"invest","dalys",33756.4683929042,"United Kingdom_Female_14"
160,"invest","dalys",33768.9346233888,"United Kingdom_Female_14"
161,"invest","dalys",33781.3992451615,"United Kingdom_Female_14"
162,"invest","dalys",33793.8623028593,"United Kingdom_Female_14"
163,"invest","dalys",33806.3238378551,"United Kingdom_Female_14"
164,"invest","dalys",33818.7838878684,"United Kingdom_Female_14"
165,"invest","dalys",33831.2424866537,"United Kingdom_Female_14"
166,"invest","dalys",33843.6996637575,"United Kingdom_Female_14"
167,"invest","dalys",33856.1554443346,"United Kingdom_Female_14"
168,"invest","dalys",33868.6098490155,"United Kingdom_Female_14"
169,"invest","dalys",32894.2358192398,"United Kingdom_Female_14"
170,"invest","dalys",32906.3248447491,"United Kingdom_Female_14"
171,"invest","dalys",32918.4125674839,"United Kingdom_Female_14"
172,"invest","dalys",32930.4989893798,"United Kingdom_Female_14"
173,"invest","dalys",32942.5841078647,"United Kingdom_Female_14"
174,"invest","dalys",32954.6679159081,"United Kingdom_Female_14"
175,"invest","dalys",32966.7504020871,"United Kingdom_Female_14"
176,"invest","dalys",32978.8315506654,"United Kingdom_Female_14"
177,"invest","dalys",32990.9113416831,"United Kingdom_Female_14"
178,"invest","dalys",33002.989751056,"United Kingdom_Female_14"
179,"invest","dalys",33015.0667506814,"United Kingdom_Female_14"
180,"invest","dalys",33027.1423085498,"United Kingdom_Female_14"
181,"invest","dalys",32076.9091153992,"United Kingdom_Female_14"
182,"invest","dalys",32088.6300506253,"United Kingdom_Female_14"
183,"invest","dalys",32100.3494712401,"United Kingdom_Female_14"
184,"invest","dalys",32112.0673321483,"United Kingdom_Female_14"
185,"invest","dalys",32123.7835850477,"United Kingdom_Female_14"
186,"invest","dalys",32135.4981785495,"United Kingdom_Female_14"
187,"invest","dalys",32147.2110582978,"United Kingdom_Female_14"
188,"invest","dalys",32158.9221670885,"United Kingdom_Female_14"
189,"invest","dalys",32170.6314449877,"United Kingdom_Female_14"
190,"invest","dalys",32182.3388294474,"United Kingdom_Female_14"
191,"invest","dalys",32194.0442554205,"United Kingdom_Female_14"
192,"invest","dalys",32205.7476554733,"United Kingdom_Female_14"
193,"invest","dalys",33600.0960207384,"United Kingdom_Female_14"
194,"invest","dalys",33613.8388892946,"United Kingdom_Female_14"
195,"invest","dalys",33627.5610921964,"United Kingdom_Female_14"
196,"invest","dalys",33641.2655359912,"United Kingdom_Female_14"
197,"invest","dalys",33654.9545151059,"United Kingdom_Female_14"
198,"invest","dalys",33668.6298877854,"United Kingdom_Female_14"
199,"invest","dalys",33682.29318846,"United Kingdom_Female_14"
200,"invest","dalys",33695.9457017423,"United Kingdom_Female_14"
201,"invest","dalys",33709.5885129733,"United Kingdom_Female_14"
202,"invest","dalys",33723.2225441802,"United Kingdom_Female_14"
203,"invest","dalys",33736.8485807446,"United Kingdom_Female_14"
204,"invest","dalys",33750.4672919705,"United Kingdom_Female_14"
205,"invest","dalys",32780.659463592,"United Kingdom_Female_14"
206,"invest","dalys",32793.8688648358,"United Kingdom_Female_14"
207,"invest","dalys",32807.0725731634,"United Kingdom_Female_14"
208,"invest","dalys",32820.2709218268,"United Kingdom_Female_14"
209,"invest","dalys",32833.4641887141,"United Kingdom_Female_14"
210,"invest","dalys",32846.6526033113,"United Kingdom_Female_14"
211,"invest","dalys",32859.8363527677,"United Kingdom_Female_14"
212,"invest","dalys",32873.0155871992,"United Kingdom_Female_14"
213,"invest","dalys",32886.1904243324,"United Kingdom_Female_14"
214,"invest","dalys",32899.3609535777,"United Kingdom_Female_14"
215,"invest","dalys",32912.5272396037,"United Kingdom_Female_14"
216,"invest","dalys",32925.6893254748,"United Kingdom_Female_14"
217,"invest","dalys",31979.4633353449,"United Kingdom_Female_14"
218,"invest","dalys",31992.2339584248,"United Kingdom_Female_14"
219,"invest","dalys",32005.0005284115,"United Kingdom_Female_14"
220,"invest","dalys",32017.7630268826,"United Kingdom_Female_14"
221,"invest","dalys",32030.5214249168,"United Kingdom_Female_14"
222,"invest","dalys",32043.2756844862,"United Kingdom_Female_14"
223,"invest","dalys",32056.0257596756,"United Kingdom_Female_14"
224,"invest","dalys",32068.7715977542,"United Kingdom_Female_14"
225,"invest","dalys",32081.5131401125,"United Kingdom_Female_14"
226,"invest","dalys",32094.250323086,"United Kingdom_Female_14"
227,"invest","dalys",32106.9830786759,"United Kingdom_Female_14"
228,"invest","dalys",32119.7113351812,"United Kingdom_Female_14"
229,"invest","dalys",31196.5388521871,"United Kingdom_Female_14"
230,"invest","dalys",31208.8874260962,"United Kingdom_Female_14"
231,"invest","dalys",31221.231406614,"United Kingdom_Female_14"
232,"invest","dalys",31233.5707145064,"United Kingdom_Female_14"
233,"invest","dalys",31245.9052690483,"United Kingdom_Female_14"
234,"invest","dalys",31258.2349883024,"United Kingdom_Female_14"
235,"invest","dalys",31270.5597893636,"United Kingdom_Female_14"
236,"invest","dalys",31282.8795885739,"United Kingdom_Female_14"
237,"invest","dalys",31295.1943017106,"United Kingdom_Female_14"
238,"invest","dalys",31307.5038441519,"United Kingdom_Female_14"
239,"invest","dalys",31319.8081310222,"United Kingdom_Female_14"
240,"invest","dalys",31332.1070773199,"United Kingdom_Female_14"
241,"invest","dalys",30431.4568912909,"United Kingdom_Female_14"
242,"invest","dalys",30443.3869982732,"United Kingdom_Female_14"
243,"invest","dalys",30455.3116729487,"United Kingdom_Female_14"
244,"invest","dalys",30467.2308332699,"United Kingdom_Female_14"
245,"invest","dalys",30479.1443974962,"United Kingdom_Female_14"
246,"invest","dalys",30491.0522842521,"United Kingdom_Female_14"
247,"invest","dalys",30502.9544125782,"United Kingdom_Female_14"
248,"invest","dalys",30514.850701976,"United Kingdom_Female_14"
249,"invest","dalys",30526.741072448,"United Kingdom_Female_14"
250,"invest","dalys",30538.6254445325,"United Kingdom_Female_14"
251,"invest","dalys",30550.5037393349,"United Kingdom_Female_14"
252,"invest","dalys",30562.3758785554,"United Kingdom_Female_14"
253,"invest","dalys",31752.112121493,"United Kingdom_Female_14"
254,"invest","dalys",31766.7205640089,"United Kingdom_Female_14"
255,"invest","dalys",31781.2869199629,"United Kingdom_Female_14"
256,"invest","dalys",31795.8162320665,"United Kingdom_Female_14"
257,"invest","dalys",31810.3126465834,"United Kingdom_Female_14"
258,"invest","dalys",31824.7796397723,"United Kingdom_Female_14"
259,"invest","dalys",31839.2201669852,"United Kingdom_Female_14"
260,"invest","dalys",31853.6367646773,"United Kingdom_Female_14"
261,"invest","dalys",31868.0316232506,"United Kingdom_Female_14"
262,"invest","dalys",31882.4066413931,"United Kingdom_Female_14"
263,"invest","dalys",31896.7634683059,"United Kingdom_Female_14"
264,"invest","dalys",31911.1035376913,"United Kingdom_Female_14"
265,"invest","dalys",30995.5612581422,"United Kingdom_Female_14"
266,"invest","dalys",31009.4545880066,"United Kingdom_Female_14"
267,"invest","dalys",31023.3348218966,"United Kingdom_Female_14"
268,"invest","dalys",31037.2027501987,"United Kingdom_Female_14"
269,"invest","dalys",31051.0590564615,"United Kingdom_Female_14"
270,"invest","dalys",31064.9043305319,"United Kingdom_Female_14"
271,"invest","dalys",31078.7390800969,"United Kingdom_Female_14"
272,"invest","dalys",31092.5637408378,"United Kingdom_Female_14"
273,"invest","dalys",31106.3786853682,"United Kingdom_Female_14"
274,"invest","dalys",31120.1842311036,"United Kingdom_Female_14"
275,"invest","dalys",31133.9806471878,"United Kingdom_Female_14"
276,"invest","dalys",31147.7681605867,"United Kingdom_Female_14"
277,"invest","dalys",30253.9290887844,"United Kingdom_Female_14"
278,"invest","dalys",30267.2982600101,"United Kingdom_Female_14"
279,"invest","dalys",30280.6592521758,"United Kingdom_Female_14"
280,"invest","dalys",30294.0121679283,"United Kingdom_Female_14"
281,"invest","dalys",30307.3570893752,"United Kingdom_Female_14"
282,"invest","dalys",30320.6940807953,"United Kingdom_Female_14"
283,"invest","dalys",30334.0231910141,"United Kingdom_Female_14"
284,"invest","dalys",30347.3444554832,"United Kingdom_Female_14"
285,"invest","dalys",30360.6578980996,"United Kingdom_Female_14"
286,"invest","dalys",30373.9635327968,"United Kingdom_Female_14"
287,"invest","dalys",30387.261364936,"United Kingdom_Female_14"
288,"invest","dalys",30400.5513925205,"United Kingdom_Female_14"
289,"invest","dalys",29527.9937934524,"United Kingdom_Female_14"
290,"invest","dalys",29540.8815490058,"United Kingdom_Female_14"
291,"invest","dalys",29553.7616882991,"United Kingdom_Female_14"
292,"invest","dalys",29566.6341898808,"United Kingdom_Female_14"
293,"invest","dalys",29579.4990291433,"United Kingdom_Female_14"
294,"invest","dalys",29592.3561788405,"United Kingdom_Female_14"
295,"invest","dalys",29605.2056095371,"United Kingdom_Female_14"
296,"invest","dalys",29618.0472899996,"United Kingdom_Female_14"
297,"invest","dalys",29630.8811875361,"United Kingdom_Female_14"
298,"invest","dalys",29643.7072682907,"United Kingdom_Female_14"
299,"invest","dalys",29656.5254974986,"United Kingdom_Female_14"
300,"invest","dalys",29669.3358397077,"United Kingdom_Female_14"
301,"invest","dalys",28817.6099601647,"United Kingdom_Female_14"
302,"invest","dalys",28830.0317660244,"United Kingdom_Female_14"
303,"invest","dalys",28842.4458090747,"United Kingdom_Female_14"
304,"invest","dalys",28854.8520538472,"United Kingdom_Female_14"
305,"invest","dalys",28867.2504649129,"United Kingdom_Female_14"
306,"invest","dalys",28879.6410069708,"United Kingdom_Female_14"
307,"invest","dalys",28892.0236449226,"United Kingdom_Female_14"
308,"invest","dalys",28904.3983439385,"United Kingdom_Female_14"
309,"invest","dalys",28916.7650695111,"United Kingdom_Female_14"
310,"invest","dalys",28929.1237875028,"United Kingdom_Female_14"
311,"invest","dalys",28941.4744641855,"United Kingdom_Female_14"
312,"invest","dalys",28953.8170662732,"United Kingdom_Female_14"
313,"invest","dalys",30013.3196827716,"United Kingdom_Female_14"
314,"invest","dalys",30029.5958338039,"United Kingdom_Female_14"
315,"invest","dalys",30045.8522210432,"United Kingdom_Female_14"
316,"invest","dalys",30062.0912899588,"United Kingdom_Female_14"
317,"invest","dalys",30078.3147519202,"United Kingdom_Female_14"
318,"invest","dalys",30094.5238525811,"United Kingdom_Female_14"
319,"invest","dalys",30110.7195335788,"United Kingdom_Female_14"
320,"invest","dalys",30126.9025311035,"United Kingdom_Female_14"
321,"invest","dalys",30143.0734369751,"United Kingdom_Female_14"
322,"invest","dalys",30159.2327373374,"United Kingdom_Female_14"
323,"invest","dalys",30175.3808378839,"United Kingdom_Female_14"
324,"invest","dalys",30191.5180808874,"United Kingdom_Female_14"
325,"invest","dalys",29327.8104438475,"United Kingdom_Female_14"
326,"invest","dalys",29343.4573930373,"United Kingdom_Female_14"
327,"invest","dalys",29359.094530081,"United Kingdom_Female_14"
328,"invest","dalys",29374.7220310556,"United Kingdom_Female_14"
329,"invest","dalys",29390.3400463643,"United Kingdom_Female_14"
330,"invest","dalys",29405.9487042107,"United Kingdom_Female_14"
331,"invest","dalys",29421.5481135428,"United Kingdom_Female_14"
332,"invest","dalys",29437.1383665772,"United Kingdom_Female_14"
333,"invest","dalys",29452.7195409815,"United Kingdom_Female_14"
334,"invest","dalys",29468.2917017721,"United Kingdom_Female_14"
335,"invest","dalys",29483.8549029689,"United Kingdom_Female_14"
336,"invest","dalys",29499.4091890428,"United Kingdom_Female_14"
337,"invest","dalys",28655.2957244485,"United Kingdom_Female_14"
338,"invest","dalys",28670.3797605835,"United Kingdom_Female_14"
339,"invest","dalys",28685.4552267111,"United Kingdom_Female_14"
340,"invest","dalys",28700.5221397839,"United Kingdom_Female_14"
341,"invest","dalys",28715.5805122815,"United Kingdom_Female_14"
342,"invest","dalys",28730.630352844,"United Kingdom_Female_14"
343,"invest","dalys",28745.6716668243,"United Kingdom_Female_14"
344,"invest","dalys",28760.7044567722,"United Kingdom_Female_14"
345,"invest","dalys",28775.7287228562,"United Kingdom_Female_14"
346,"invest","dalys",28790.7444632323,"United Kingdom_Female_14"
347,"invest","dalys",28805.7516743648,"United Kingdom_Female_14"
348,"invest","dalys",28820.7503513069,"United Kingdom_Female_14"
349,"invest","dalys",27995.8645514017,"United Kingdom_Female_14"
350,"invest","dalys",28010.4097836941,"United Kingdom_Female_14"
351,"invest","dalys",28024.9467099498,"United Kingdom_Female_14"
352,"invest","dalys",28039.4753219609,"United Kingdom_Female_14"
353,"invest","dalys",28053.9956110602,"United Kingdom_Female_14"
354,"invest","dalys",28068.5075682374,"United Kingdom_Female_14"
355,"invest","dalys",28083.0111842398,"United Kingdom_Female_14"
356,"invest","dalys",28097.5064496595,"United Kingdom_Female_14"
357,"invest","dalys",28111.993355008,"United Kingdom_Female_14"
358,"invest","dalys",28126.4718907808,"United Kingdom_Female_14"
359,"invest","dalys",28140.9420475124,"United Kingdom_Female_14"
360,"invest","dalys",28155.4038158243,"United Kingdom_Female_14"
361,"invest","dalys",27349.375909189,"United Kingdom_Female_14"
362,"invest","dalys",27363.4001459641,"United Kingdom_Female_14"
363,"invest","dalys",27377.4162121935,"United Kingdom_Female_14"
364,"invest","dalys",27391.4240994453,"United Kingdom_Female_14"
365,"invest","dalys",27405.4237995161,"United Kingdom_Female_14"
366,"invest","dalys",27419.4153044479,"United Kingdom_Female_14"
367,"invest","dalys",27433.3986065418,"United Kingdom_Female_14"
368,"invest","dalys",27447.3736983693,"United Kingdom_Female_14"
369,"invest","dalys",27461.3405727813,"United Kingdom_Female_14"
370,"invest","dalys",27475.2992229151,"United Kingdom_Female_14"
371,"invest","dalys",27489.2496422003,"United Kingdom_Female_14"
372,"invest","dalys",27503.1918243627,"United Kingdom_Female_14"
373,"invest","dalys",27735.9988457437,"United Kingdom_Female_14"
374,"invest","dalys",27754.8509944583,"United Kingdom_Female_14"
375,"invest","dalys",27773.6963878323,"United Kingdom_Female_14"
376,"invest","dalys",27792.536104142,"United Kingdom_Female_14"
377,"invest","dalys",27811.3705377342,"United Kingdom_Female_14"
378,"invest","dalys",27830.1997062442,"United Kingdom_Female_14"
379,"invest","dalys",27849.0234289048,"United Kingdom_Female_14"
380,"invest","dalys",27867.8414292053,"United Kingdom_Female_14"
381,"invest","dalys",27886.6533932191,"United Kingdom_Female_14"
382,"invest","dalys",27905.4590020156,"United Kingdom_Female_14"
383,"invest","dalys",27924.2579489818,"United Kingdom_Female_14"
384,"invest","dalys",27943.0499484176,"United Kingdom_Female_14"
385,"invest","dalys",27147.4123680968,"United Kingdom_Female_14"
386,"invest","dalys",27165.6428012454,"United Kingdom_Female_14"
387,"invest","dalys",27183.8658015333,"United Kingdom_Female_14"
388,"invest","dalys",27202.0811862734,"United Kingdom_Female_14"
389,"invest","dalys",27220.2887934118,"United Kingdom_Female_14"
390,"invest","dalys",27238.4884796322,"United Kingdom_Female_14"
391,"invest","dalys",27256.6801184888,"United Kingdom_Female_14"
392,"invest","dalys",27274.8635986361,"United Kingdom_Female_14"
393,"invest","dalys",27293.0388221902,"United Kingdom_Female_14"
394,"invest","dalys",27311.2057032327,"United Kingdom_Female_14"
395,"invest","dalys",27329.3641664585,"United Kingdom_Female_14"
396,"invest","dalys",27347.5141459613,"United Kingdom_Female_14"
397,"invest","dalys",26568.5976545136,"United Kingdom_Female_14"
398,"invest","dalys",26586.2023599777,"United Kingdom_Female_14"
399,"invest","dalys",26603.7986816416,"United Kingdom_Female_14"
400,"invest","dalys",26621.3865825875,"United Kingdom_Female_14"
401,"invest","dalys",26638.9660308069,"United Kingdom_Female_14"
402,"invest","dalys",26656.5369986236,"United Kingdom_Female_14"
403,"invest","dalys",26674.0994621842,"United Kingdom_Female_14"
404,"invest","dalys",26691.6534010096,"United Kingdom_Female_14"
405,"invest","dalys",26709.1987975992,"United Kingdom_Female_14"
406,"invest","dalys",26726.7356370832,"United Kingdom_Female_14"
407,"invest","dalys",26744.2639069163,"United Kingdom_Female_14"
408,"invest","dalys",26761.7835966089,"United Kingdom_Female_14"
409,"invest","dalys",25999.3152402821,"United Kingdom_Female_14"
410,"invest","dalys",26016.3079635949,"United Kingdom_Female_14"
411,"invest","dalys",26033.2923359381,"United Kingdom_Female_14"
412,"invest","dalys",26050.2683530793,"United Kingdom_Female_14"
413,"invest","dalys",26067.2360118828,"United Kingdom_Female_14"
414,"invest","dalys",26084.1953101898,"United Kingdom_Female_14"
415,"invest","dalys",26101.1462467141,"United Kingdom_Female_14"
416,"invest","dalys",26118.08882095,"United Kingdom_Female_14"
417,"invest","dalys",26135.0230330917,"United Kingdom_Female_14"
418,"invest","dalys",26151.9488839631,"United Kingdom_Female_14"
419,"invest","dalys",26168.8663749551,"United Kingdom_Female_14"
420,"invest","dalys",26185.7755079719,"United Kingdom_Female_14"
421,"invest","dalys",25439.4915392067,"United Kingdom_Female_14"
422,"invest","dalys",25455.8919514376,"United Kingdom_Female_14"
423,"invest","dalys",25472.2842572277,"United Kingdom_Female_14"
424,"invest","dalys",25488.6684600075,"United Kingdom_Female_14"
425,"invest","dalys",25505.0445635235,"United Kingdom_Female_14"
426,"invest","dalys",25521.4125718138,"United Kingdom_Female_14"
427,"invest","dalys",25537.7724891869,"United Kingdom_Female_14"
428,"invest","dalys",25554.1243202023,"United Kingdom_Female_14"
429,"invest","dalys",25570.468069654,"United Kingdom_Female_14"
430,"invest","dalys",25586.8037425553,"United Kingdom_Female_14"
431,"invest","dalys",25603.1313441262,"United Kingdom_Female_14"
432,"invest","dalys",25619.4508797809,"United Kingdom_Female_14"
433,"invest","dalys",25833.5513829135,"United Kingdom_Female_14"
434,"invest","dalys",25856.6860080666,"United Kingdom_Female_14"
435,"invest","dalys",25879.8084533128,"United Kingdom_Female_14"
436,"invest","dalys",25902.9206467958,"United Kingdom_Female_14"
437,"invest","dalys",25926.0235910347,"United Kingdom_Female_14"
438,"invest","dalys",25949.1177575075,"United Kingdom_Female_14"
439,"invest","dalys",25972.2033176595,"United Kingdom_Female_14"
440,"invest","dalys",25995.2802777571,"United Kingdom_Female_14"
441,"invest","dalys",26018.3485572328,"United Kingdom_Female_14"
442,"invest","dalys",26041.4080338439,"United Kingdom_Female_14"
443,"invest","dalys",26064.4585693642,"United Kingdom_Female_14"
444,"invest","dalys",26087.5000238815,"United Kingdom_Female_14"
445,"invest","dalys",25350.0313237365,"United Kingdom_Female_14"
446,"invest","dalys",25372.3836542557,"United Kingdom_Female_14"
447,"invest","dalys",25394.7268081161,"United Kingdom_Female_14"
448,"invest","dalys",25417.0606871399,"United Kingdom_Female_14"
449,"invest","dalys",25439.3852041878,"United Kingdom_Female_14"
450,"invest","dalys",25461.7002824976,"United Kingdom_Female_14"
451,"invest","dalys",25484.0058548674,"United Kingdom_Female_14"
452,"invest","dalys",25506.3018627912,"United Kingdom_Female_14"
453,"invest","dalys",25528.5882556046,"United Kingdom_Female_14"
454,"invest","dalys",25550.8649896735,"United Kingdom_Female_14"
455,"invest","dalys",25573.1320276396,"United Kingdom_Female_14"
456,"invest","dalys",25595.3893377305,"United Kingdom_Female_14"
457,"invest","dalys",24871.4921292558,"United Kingdom_Female_14"
458,"invest","dalys",24893.0822052739,"United Kingdom_Female_14"
459,"invest","dalys",24914.6627709725,"United Kingdom_Female_14"
460,"invest","dalys",24936.233811707,"United Kingdom_Female_14"
461,"invest","dalys",24957.7953157843,"United Kingdom_Female_14"
462,"invest","dalys",24979.3472741165,"United Kingdom_Female_14"
463,"invest","dalys",25000.8896799144,"United Kingdom_Female_14"
464,"invest","dalys",25022.4225284165,"United Kingdom_Female_14"
465,"invest","dalys",25043.9458166487,"United Kingdom_Female_14"
466,"invest","dalys",25065.4595432124,"United Kingdom_Female_14"
467,"invest","dalys",25086.9637080982,"United Kingdom_Female_14"
468,"invest","dalys",25108.4583125209,"United Kingdom_Female_14"
469,"invest","dalys",24398.0032609462,"United Kingdom_Female_14"
470,"invest","dalys",24418.8532525291,"United Kingdom_Female_14"
471,"invest","dalys",24439.6939714538,"United Kingdom_Female_14"
472,"invest","dalys",24460.5254224062,"United Kingdom_Female_14"
473,"invest","dalys",24481.3476107074,"United Kingdom_Female_14"
474,"invest","dalys",24502.16054224,"United Kingdom_Female_14"
475,"invest","dalys",24522.9642233835,"United Kingdom_Female_14"
476,"invest","dalys",24543.7586609572,"United Kingdom_Female_14"
477,"invest","dalys",24564.5438621704,"United Kingdom_Female_14"
478,"invest","dalys",24585.3198345786,"United Kingdom_Female_14"
479,"invest","dalys",24606.0865860453,"United Kingdom_Female_14"
480,"invest","dalys",24626.8441247082,"United Kingdom_Female_14"
481,"invest","dalys",23929.7014164562,"United Kingdom_Female_14"
482,"invest","dalys",23949.8365023027,"United Kingdom_Female_14"
483,"invest","dalys",23969.9626687102,"United Kingdom_Female_14"
484,"invest","dalys",23990.079924391,"United Kingdom_Female_14"
485,"invest","dalys",24010.1882782118,"United Kingdom_Female_14"
486,"invest","dalys",24030.2877391783,"United Kingdom_Female_14"
487,"invest","dalys",24050.3783164226,"United Kingdom_Female_14"
488,"invest","dalys",24070.460019191,"United Kingdom_Female_14"
489,"invest","dalys",24090.5328568344,"United Kingdom_Female_14"
490,"invest","dalys",24110.5968387991,"United Kingdom_Female_14"
491,"invest","dalys",24130.651974619,"United Kingdom_Female_14"
492,"invest","dalys",24150.6982739083,"United Kingdom_Female_14"
493,"invest","dalys",24639.7761517563,"United Kingdom_Female_14"
494,"invest","dalys",24669.0123486615,"United Kingdom_Female_14"
495,"invest","dalys",24698.2278228758,"United Kingdom_Female_14"
496,"invest","dalys",24727.4257249868,"United Kingdom_Female_14"
497,"invest","dalys",24756.6078763949,"United Kingdom_Female_14"
498,"invest","dalys",24785.7753183556,"United Kingdom_Female_14"
499,"invest","dalys",24814.9286351579,"United Kingdom_Female_14"
500,"invest","dalys",24844.0681443831,"United Kingdom_Female_14"
501,"invest","dalys",24873.1940089117,"United Kingdom_Female_14"
502,"invest","dalys",24902.3063028403,"United Kingdom_Female_14"
503,"invest","dalys",24931.4050502365,"United Kingdom_Female_14"
504,"invest","dalys",24960.4902478776,"United Kingdom_Female_14"
505,"invest","dalys",24261.710561687,"United Kingdom_Female_14"
506,"invest","dalys",24289.9222511618,"United Kingdom_Female_14"
507,"invest","dalys",24318.1207213151,"United Kingdom_Female_14"
508,"invest","dalys",24346.3059480586,"United Kingdom_Female_14"
509,"invest","dalys",24374.477909161,"United Kingdom_Female_14"
510,"invest","dalys",24402.6365848795,"United Kingdom_Female_14"
511,"invest","dalys",24430.7819582101,"United Kingdom_Female_14"
512,"invest","dalys",24458.9140149199,"United Kingdom_Female_14"
513,"invest","dalys",24487.0327434569,"United Kingdom_Female_14"
514,"invest","dalys",24515.1381347946,"United Kingdom_Female_14"
515,"invest","dalys",24543.2301822461,"United Kingdom_Female_14"
516,"invest","dalys",24571.3088812673,"United Kingdom_Female_14"
517,"invest","dalys",23882.8876012246,"United Kingdom_Female_14"
518,"invest","dalys",23910.1225489227,"United Kingdom_Female_14"
519,"invest","dalys",23937.3445343675,"United Kingdom_Female_14"
520,"invest","dalys",23964.553559658,"United Kingdom_Female_14"
521,"invest","dalys",23991.7496281241,"United Kingdom_Female_14"
522,"invest","dalys",24018.9327441928,"United Kingdom_Female_14"
523,"invest","dalys",24046.1029132678,"United Kingdom_Female_14"
524,"invest","dalys",24073.2601416207,"United Kingdom_Female_14"
525,"invest","dalys",24100.4044362929,"United Kingdom_Female_14"
526,"invest","dalys",24127.5358050084,"United Kingdom_Female_14"
527,"invest","dalys",24154.6542560948,"United Kingdom_Female_14"
528,"invest","dalys",24181.7597984137,"United Kingdom_Female_14"
529,"invest","dalys",23503.7402342703,"United Kingdom_Female_14"
530,"invest","dalys",23530.0312567947,"United Kingdom_Female_14"
531,"invest","dalys",23556.3097748843,"United Kingdom_Female_14"
532,"invest","dalys",23582.5757986756,"United Kingdom_Female_14"
533,"invest","dalys",23608.8293385815,"United Kingdom_Female_14"
534,"invest","dalys",23635.0704052589,"United Kingdom_Female_14"
535,"invest","dalys",23661.299009579,"United Kingdom_Female_14"
536,"invest","dalys",23687.5151626015,"United Kingdom_Female_14"
537,"invest","dalys",23713.7188755522,"United Kingdom_Female_14"
538,"invest","dalys",23739.9101598022,"United Kingdom_Female_14"
539,"invest","dalys",23766.0890268509,"United Kingdom_Female_14"
540,"invest","dalys",23792.2554883102,"United Kingdom_Female_14"
541,"invest","dalys",23124.6694717384,"United Kingdom_Female_14"
542,"invest","dalys",23150.0497489216,"United Kingdom_Female_14"
543,"invest","dalys",23175.4180161935,"United Kingdom_Female_14"
544,"invest","dalys",23200.7742851462,"United Kingdom_Female_14"
545,"invest","dalys",23226.1185674287,"United Kingdom_Female_14"
546,"invest","dalys",23251.4508747392,"United Kingdom_Female_14"
547,"invest","dalys",23276.77121882,"United Kingdom_Female_14"
548,"invest","dalys",23302.0796114509,"United Kingdom_Female_14"
549,"invest","dalys",23327.3760644454,"United Kingdom_Female_14"
550,"invest","dalys",23352.6605896456,"United Kingdom_Female_14"
551,"invest","dalys",23377.9331989192,"United Kingdom_Female_14"
552,"invest","dalys",23403.1939041555,"United Kingdom_Female_14"
553,"invest","dalys",24080.3914961587,"United Kingdom_Female_14"
554,"invest","dalys",24117.4037899854,"United Kingdom_Female_14"
555,"invest","dalys",24154.3813875995,"United Kingdom_Female_14"
556,"invest","dalys",24191.3287415477,"United Kingdom_Female_14"
557,"invest","dalys",24228.2485639713,"United Kingdom_Female_14"
558,"invest","dalys",24265.1425301765,"United Kingdom_Female_14"
559,"invest","dalys",24302.0116944126,"United Kingdom_Female_14"
